pitches,player_id,player_name,total_pitches,pitch_percent,ba,iso,babip,slg,woba,xwoba,xba,hits,abs,launch_speed,launch_angle,spin_rate,velocity,effective_speed,whiffs,swings,takes,eff_min_vel,release_extension,pos3_int_start_distance,pos4_int_start_distance,pos5_int_start_distance,pos6_int_start_distance,pos7_int_start_distance,pos8_int_start_distance,pos9_int_start_distance,pitcher_run_exp,run_exp,bat_speed,swing_length
9,689981,"Ryan, River",295,3.1,0.556,0,0.556,0.556,0.49,0.631,0.602,5,9,94.5,16.7,2325,92.4,92.64,0,9,0,0.2,6.44,111,148,133,153,293,315,294,-0.9,0.9,71.28244111,6.80574
9,689690,"Jacob, Alek",232,3.9,0.667,0.222,0.667,0.889,0.666,0.638,0.662,6,9,88.7,17,2209,78,79.29,0,9,0,1.3,7.6,106,147,120,149,295,320,299,-3.2,3.2,72.17420625,7.19527875
9,665896,"Marte, José",311,2.9,0.75,0.25,0.667,1,0.671,0.655,0.637,6,8,94.2,14.8,2093,93.7,94.9,0,9,0,1.2,6.99,111,148,123,151,306,330,302,-2.3,2.3,69.09014,7.418898889
9,642028,"Rogers, Josh",170,5.3,1,0.25,0.889,1.25,0.867,0.773,0.847,8,8,90.5,15.9,2250,82.4,82.31,0,9,0,-0.1,6.09,110,139,116,138,300,335,300,-6.4,6.4,71.03423571,7.527072857
9,670241,"Vines, Darius",257,3.5,0.889,0.222,0.889,1.111,0.867,0.693,0.71,8,9,93.5,15.2,2175,87.2,87.02,0,9,0,-0.2,6.2,119,152,128,149,294,323,287,-4,4,72.67142667,7.334421111
9,640470,"Alzolay, Adbert",329,2.7,0.444,0,0.444,0.444,0.392,0.738,0.728,4,9,93.5,17.7,2424,89.2,89.67,0,9,0,0.5,6.46,115,149,113,152,296,319,294,-0.5,0.5,68.48593333,7.019391667
9,685107,"Veneziano, Anthony",242,3.7,0.889,0.556,0.889,1.444,0.987,0.67,0.647,8,9,99.9,15.7,2196,92,92.1,0,9,0,0.1,6.36,103,145,115,145,297,322,297,-6,6,72.3344425,7.0789475
9,682842,"Uribe, Abner",258,3.5,0.778,0.222,0.778,1,0.764,0.67,0.678,7,9,95,16.3,2360,96.1,96.27,0,9,0,0.2,6.53,107,150,117,147,300,319,298,-4.5,4.5,70.29208375,7.07035375
9,612434,"Castro, Miguel",232,3.9,0.889,0.111,0.889,1,0.825,0.688,0.743,8,9,83.1,17.8,2120,90.6,91.51,0,9,0,0.9,6.84,111,151,120,150,302,316,291,-4.3,4.3,69.13877375,7.458905
8,687798,"Robertson, Nick",217,3.7,0.75,0.25,0.75,1,0.754,0.725,0.679,6,8,89.8,18.5,2059,90.3,91.59,0,8,0,1.3,7.11,121,148,125,152,300,322,303,-2.9,2.9,69.71208167,6.763206667
8,694037,"Palencia, Daniel",263,3,0.625,0.5,0.625,1.125,0.737,0.567,0.506,5,8,99.8,17.5,2189,97.7,98.76,0,8,0,1.1,6.85,104,151,114,151,298,318,294,-4,4,70.32001571,6.925577143
8,666171,"Zeferjahn, Ryan",208,3.8,0.5,0.125,0.5,0.625,0.487,0.504,0.516,4,8,91,18.8,2271,93,93.22,0,8,0,0.2,6.45,108,151,115,148,307,332,297,-1,1,73.508475,7.5001025
8,677958,"Rocker, Kumar",218,3.7,0.375,0,0.375,0.375,0.331,0.532,0.531,3,8,91.5,18.3,2135,91.4,92.45,0,8,0,1.1,6.9,109,142,111,146,293,320,301,0.2,-0.2,72.09154875,7.36513
8,680880,"Holman, Grant",292,2.7,1,0.25,1,1.25,0.975,0.753,0.778,8,8,90.6,14.5,1637,91.7,93.24,0,8,0,1.5,7.23,110,147,118,150,290,319,296,-6.5,6.5,70.70671857,6.678434286
8,691951,"Aldegheri, Sam",222,3.6,0.75,0.125,0.75,0.875,0.708,0.593,0.596,6,8,95,16.1,2204,90.1,89.11,0,8,0,-1,5.67,107,151,107,150,310,329,297,-3.6,3.6,69.44791875,6.90761375
8,669620,"Basso, Brady",350,2.3,0.625,0,0.625,0.625,0.551,0.61,0.65,5,8,88.3,18.3,2231,86.7,86.78,0,8,0,0.1,6.34,111,150,120,147,296,317,294,-1.7,1.7,67.7527825,7.1908575
8,676508,"Casparius, Ben",156,5.1,0.625,0,0.625,0.625,0.551,0.65,0.66,5,8,88.8,18.1,2572,92.9,92.75,0,8,0,-0.1,5.85,104,150,133,150,307,328,304,-2,2,67.86294,6.809677143
8,663989,"Vespi, Nick",169,4.7,0.625,0.25,0.625,0.875,0.644,0.629,0.599,5,8,96.5,16.6,2314,87.4,86.49,0,8,0,-0.9,5.65,113,152,122,147,303,328,295,-1.3,1.3,71.69655125,7.346155
8,502179,"Espino, Paolo",158,5.1,0.75,0.625,0.75,1.375,0.89,0.791,0.762,6,8,99.4,14.1,2179,83.1,83.45,0,8,0,0.4,6.6,116,150,115,150,296,324,293,-3.3,3.3,73.17161286,7.558957143
8,672391,"Ort, Kaleb",366,2.2,0.625,0.25,0.625,0.875,0.644,0.568,0.566,5,8,93.4,17.4,2402,94.4,94.21,0,8,0,-0.2,6.3,106,152,116,151,293,318,288,-3.1,3.1,72.34127,7.38403375
8,694361,"Klein, Will",146,5.5,0.875,0.25,0.875,1.125,0.865,0.836,0.77,7,8,101.3,14.5,2236,92,91.92,0,8,0,-0.1,6.2,116,144,111,145,294,325,293,-5.4,5.4,69.513165,7.033496667
8,677020,"Walker, Josh",215,3.7,0.857,0.286,0.75,1.143,0.754,0.518,0.566,6,7,90.2,18.5,2138,92.6,94.26,0,8,0,1.7,7.32,103,150,127,148,298,321,297,-2.7,2.7,71.4360175,7.21410375
8,663941,"Beck, Tristan",242,3.3,0.714,0.286,0.625,1,0.644,0.545,0.579,5,7,88.8,19.3,2424,87,88.08,0,8,0,1.1,6.81,111,151,128,149,296,316,286,-2.3,2.3,72.9885475,7.311565
8,668943,"Miller, Ryan",219,3.7,0.75,0.25,0.75,1,0.754,0.589,0.556,6,8,91.7,18.8,2333,87.5,87.46,0,8,0,0,6.38,119,151,118,152,297,330,301,-4,4,70.97317375,7.04647125
8,571771,"Hernández, Enrique",45,17.8,0.625,0.25,0.625,0.875,0.644,0.664,0.615,5,8,98.1,16.3,1360,51.3,48.99,0,8,0,-2.3,3.71,123,149,136,153,299,325,312,-2.3,2.3,71.77203714,7.141805714
8,641329,"Baker, Bryan",370,2.2,0.75,0.5,0.75,1.25,0.848,0.743,0.679,6,8,104.4,15.5,2239,92,92.5,0,8,0,0.5,6.55,119,150,123,150,303,326,296,-3.8,3.8,72.25657125,7.16609125
8,677976,"Dobnak, Randy",183,4.4,0.875,0.125,0.875,1,0.818,0.551,0.576,7,8,94,12.5,1762,90,88.94,0,8,0,-1.1,5.49,111,149,115,147,296,321,290,-3,3,71.15840375,7.013765
7,660825,"Bazardo, Eduard",441,1.6,0.857,0.286,0.857,1.143,0.862,0.696,0.691,6,7,95,16.1,2319,89.6,88.91,0,7,0,-0.7,6.04,115,149,124,148,289,318,286,-3.6,3.6,68.86342,7.504426667
7,678226,"Hernández, Daysbel",330,2.1,0.571,0.143,0.571,0.714,0.557,0.701,0.725,4,7,92.4,17.6,2628,91,91.04,0,7,0,0,6.2,111,149,115,150,295,320,298,-1.2,1.2,72.31813286,6.960057143
7,687377,"Ribalta, Orlando",97,7.2,0.857,0.286,0.857,1.143,0.862,0.615,0.594,6,7,93.2,16.3,2396,91.1,91.39,0,7,0,0.3,6.43,124,150,125,150,296,319,289,-7.5,7.5,67.55192167,7.252928333
7,670223,"Mervis, Matt",37,18.9,0.857,0.429,0.857,1.286,0.915,0.618,0.567,6,7,96.8,17.6,1355,55.2,53.79,0,7,0,-1.4,4.79,120,148,119,151,289,332,309,-5.8,5.8,69.910988,6.897596
7,669912,"Snead, Kirby",196,3.6,0.714,0.571,0.714,1.286,0.837,0.587,0.574,5,7,95.6,17.3,2314,90.7,90.24,0,7,0,-0.5,6.1,115,142,119,144,298,323,292,-2.5,2.5,74.56890857,6.973627143
7,621366,"Borucki, Ryan",174,4,0.714,0.143,0.714,0.857,0.683,0.696,0.732,5,7,90,16.6,2315,88.6,89.24,0,7,0,0.6,6.59,107,150,116,149,304,318,297,-2.1,2.1,71.28860333,7.31046
7,621097,"Waguespack, Jacob",221,3.2,0.714,0,0.714,0.714,0.63,0.607,0.633,5,7,88.2,17.7,2123,91.5,92.11,0,7,0,0.6,6.86,108,149,108,149,292,332,301,-1.6,1.6,69.801218,7.16418
7,672552,"O'Loughlin, Jack",176,4,1,0.286,1,1.286,0.988,0.838,0.85,7,7,97.9,13.6,2294,88.9,88.74,0,7,0,-0.2,6.4,114,147,130,152,299,316,297,-4.6,4.6,73.97836429,7.458027143
7,592288,"Emanuel, Kent",302,2.3,0.714,0.143,0.714,0.857,0.683,0.669,0.675,5,7,94.3,15.6,1989,88.6,87.89,0,7,0,-0.7,5.84,114,149,125,147,304,327,297,-0.9,0.9,72.64870714,7.145995714
7,622259,"Wingenter, Trey",179,3.9,0.714,0.143,0.714,0.857,0.683,0.618,0.6,5,7,97.4,15.1,2058,94.7,95.8,0,7,0,1.1,6.9,105,150,129,152,292,320,298,-2,2,74.94589333,7.151163333
7,678821,"Peralta, Luis",181,3.9,0.286,0,0.286,0.286,0.252,0.462,0.444,2,7,92.4,18.4,2112,91.2,91.21,0,7,0,0,6.14,109,148,115,149,298,324,303,0.1,-0.1,71.82644286,6.953775714
7,669456,"Bieber, Shane",166,4.2,0.714,0.286,0.714,1,0.736,0.647,0.655,5,7,89.3,16.3,1944,90.6,91.29,0,7,0,0.7,6.64,107,150,118,149,295,310,289,-1,1,,
7,672851,"Adon, Joan",178,3.9,0.833,0.167,0.714,1,0.683,0.768,0.775,5,6,97.5,13.6,2075,87.1,87.96,0,7,0,0.9,6.7,110,144,122,150,300,323,306,-1.8,1.8,71.00008,6.851632857
7,641149,"Parsons, Wes",148,4.7,0.714,0,0.714,0.714,0.63,0.756,0.752,5,7,93.5,16.1,2490,91.3,91.91,0,7,0,0.6,6.76,110,150,130,150,291,319,290,-2.2,2.2,70.9677625,6.99182
7,680686,"Gray, Josiah",176,4,0.833,0.5,0.714,1.333,0.79,0.578,0.641,5,6,87.2,20.6,2028,88.9,88.51,0,7,0,-0.4,6.03,100,146,115,144,290,316,292,-4.2,4.2,70.2115275,7.23019
7,687922,"Lucas, Easton",246,2.8,1,0.143,1,1.143,0.935,0.704,0.732,7,7,86.2,16.9,2228,88.9,88.84,0,7,0,-0.1,6.49,106,137,119,145,283,324,297,-5.6,5.6,72.047326,6.920144
7,663767,"Shugart, Chase",142,4.9,0.571,0.143,0.571,0.714,0.557,0.675,0.611,4,7,89.7,19.4,2355,91.4,91.4,0,7,0,0,6.3,104,152,119,149,292,324,290,-1.5,1.5,71.6777,6.880861429
7,623474,"Herget, Jimmy",189,3.7,0.714,0.286,0.714,1,0.736,0.628,0.665,5,7,87.6,19.4,2635,84.2,82.4,0,7,0,-1.8,5.01,111,151,114,147,297,319,297,-1.2,1.2,69.07842286,6.995528571
7,668873,"Kilian, Caleb",167,4.2,0.714,0.143,0.714,0.857,0.683,0.685,0.66,5,7,96.5,16.4,2184,89,90.06,0,7,0,1.1,6.93,113,151,116,150,298,327,285,-2.3,2.3,70.78226429,6.941757143
7,685116,"Kitchen, Austin",158,4.4,0.857,0.143,0.857,1,0.809,0.639,0.654,6,7,96.4,14.4,2022,88.4,87.57,0,7,0,-0.8,5.84,111,147,123,149,294,330,304,-4,4,73.02071571,7.13182
6,668676,"Plesac, Zach",208,2.9,0.5,0.167,0.5,0.667,0.503,0.75,0.694,3,6,98.9,16.3,1966,88.1,88.22,0,6,0,0.1,6.37,118,149,131,151,302,324,299,-0.4,0.4,73.031786,7.582804
6,691172,"Zulueta, Yosver",286,2.1,0.5,0.5,0.5,1,0.627,0.691,0.593,3,6,99.6,18.3,2341,93.2,93.17,0,6,0,0,6.08,108,148,122,147,290,322,294,-2.9,2.9,73.51697,7.337281667
6,543766,"Shaw, Bryan",95,6.3,1,0.333,1,1.333,1.006,0.699,0.693,6,6,95.1,15.8,2202,87.7,87.38,0,6,0,-0.3,6.03,114,142,111,141,288,315,290,-5.1,5.1,74.79531333,7.173046667
6,541640,"Ramírez, Erasmo",302,2,0.667,0,0.667,0.667,0.588,0.618,0.622,4,6,91.9,18.2,2238,89.8,89.68,0,6,0,-0.1,6.32,117,148,119,151,299,325,300,-1.2,1.2,69.786782,6.859242
6,663897,"Williams, Luke",59,10.2,0.333,0,0.333,0.333,0.294,0.591,0.51,2,6,98.9,19.7,1478,61.6,59.85,0,6,0,-1.7,4.58,117,152,132,150,306,328,306,0.2,-0.2,73.159656,7.444366
6,675650,"Mercado, Michael",260,2.3,0.5,0.167,0.5,0.667,0.503,0.369,0.363,3,6,91,21.3,1984,91,91.35,0,6,0,0.3,6.42,114,150,124,151,294,327,291,-0.5,0.5,70.26676,7.145083333
6,646242,"Díaz, Jhonathan",166,3.6,0.833,0.667,0.833,1.5,0.977,0.578,0.572,5,6,96.3,17.2,2283,85.4,85.45,0,6,0,0.1,6.28,113,151,122,149,289,314,282,-4.3,4.3,74.937656,7.527896
6,694350,"Brzykcy, Zach",104,5.8,0.833,0.167,0.833,1,0.797,0.663,0.691,5,6,91.8,16.8,2158,92.5,93.28,0,6,0,0.8,6.7,104,150,125,148,304,322,300,-2.7,2.7,73.747295,7.39355
6,686751,"Johnson, Seth",58,10.3,1,0.333,1,1.333,1.006,0.636,0.637,6,6,89,19.5,2192,90.5,89.68,0,6,0,-0.8,5.83,111,147,116,146,293,315,288,-4.7,4.7,69.5718,6.988493333
6,681870,"Sabrowski, Erik",198,3,0.667,0.167,0.667,0.833,0.65,0.607,0.6,4,6,90.5,19,2582,90.2,91.22,0,6,0,1,6.9,111,153,127,147,304,323,302,-0.9,0.9,69.57023167,7.089543333
6,641582,"Foster, Matt",108,5.6,0.5,0.167,0.5,0.667,0.503,0.62,0.528,3,6,98.1,19,2039,87.2,86.8,0,6,0,-0.4,6.1,121,151,123,151,298,331,295,-0.8,0.8,74.74557333,7.29959
6,657697,"Nittoli, Vinny",178,3.4,0.667,0.333,0.667,1,0.712,0.627,0.599,4,6,99.1,16.2,2525,88.3,89.53,0,6,0,1.2,6.97,121,149,123,151,299,324,299,-1.4,1.4,71.6253275,6.91619
6,643361,"Herget, Kevin",151,4,0.667,0.333,0.667,1,0.712,0.692,0.625,4,6,97.2,17.3,2171,89.6,88.57,0,6,0,-1,5.72,113,152,127,151,302,318,292,-1.2,1.2,72.11029667,7.445283333
6,663462,"Campbell, Isaiah",119,5,0.833,0.333,0.833,1.167,0.859,0.589,0.596,5,6,95.8,15.7,2706,85.2,85.48,0,6,0,0.3,6.37,110,148,112,150,275,319,299,-3.5,3.5,73.09841,6.80661
6,642121,"Sulser, Cole",292,2.1,0.5,0.5,0.5,1,0.621,0.66,0.607,3,6,95.3,18.8,2155,87.4,87.75,0,6,0,0.4,6.55,105,150,119,151,300,322,298,-1.7,1.7,69.5776075,7.2719125
6,656420,"Feyereisen, J.P.",179,3.4,0.667,0.167,0.667,0.833,0.65,0.697,0.647,4,6,95.2,17.8,2293,88.1,87.62,0,6,0,-0.5,5.87,115,150,135,152,303,323,302,-1.5,1.5,75.985402,7.580398
6,656896,"Rivera, Emmanuel",56,10.7,0.667,0,0.667,0.667,0.588,0.503,0.48,4,6,91.3,20.3,1656,65.2,63.07,0,6,0,-2.1,4.4,117,147,123,147,294,316,294,-1.1,1.1,71.83914,7.078105
6,642207,"Williams, Devin",391,1.5,1,0.667,1,1.667,1.13,0.741,0.774,6,6,93.7,14.5,2503,89.9,91.32,0,6,0,1.4,7.2,101,149,118,143,310,328,300,-4.1,4.1,72.008492,7.771942
6,669308,"Reynolds, Sean",225,2.7,0.833,0.333,0.833,1.167,0.859,0.478,0.459,5,6,88.4,20.5,2161,93.6,94.53,0,6,0,0.9,6.93,114,142,123,145,291,323,303,-2.5,2.5,67.557805,6.580078333
6,668984,"Legumina, Casey",166,3.6,0.667,0,0.667,0.667,0.588,0.676,0.681,4,6,93.7,16.2,2124,91.7,92.23,0,6,0,0.5,6.55,110,150,124,150,297,323,290,-1.4,1.4,71.926426,6.88037
6,681217,"Silseth, Chase",167,3.6,0.667,0.167,0.667,0.833,0.65,0.669,0.658,4,6,98.5,14.8,2025,91,90.05,0,6,0,-0.9,5.7,115,147,121,150,304,328,300,-3.5,3.5,72.571605,7.11741
6,669391,"White, Owen",69,8.7,1,0.5,1,1.5,1.068,0.679,0.677,6,6,95.3,15,2378,87.1,87.35,0,6,0,0.2,6.53,113,148,122,147,291,318,295,-5.5,5.5,69.627072,7.164152
6,622065,"Young, Alex",267,2.2,0.5,0.167,0.5,0.667,0.503,0.558,0.57,3,6,91.6,19.7,2000,86.6,85.97,0,6,0,-0.6,5.85,117,151,121,151,291,325,296,-0.1,0.1,72.03975167,7.609453333
5,689958,"Walters, Andrew",132,3.8,0.2,0.2,0.2,0.4,0.251,0.375,0.367,1,5,93.1,21,2503,94.2,94.78,0,5,0,0.6,6.66,122,149,125,152,292,315,304,-0.1,0.1,72.501188,7.11836
5,664079,"Jay, Tyler",153,3.3,0.6,0.2,0.6,0.8,0.604,0.524,0.54,3,5,98.5,16,2064,90.1,90.08,0,5,0,0,6.1,109,153,128,147,308,324,294,-1,1,74.798484,7.181546
5,682052,"Lopez, Jacob",178,2.8,0.4,0.2,0.4,0.6,0.427,0.464,0.464,2,5,94.5,16.8,2138,87.7,88.6,0,5,0,0.9,6.88,106,149,121,150,296,320,300,-1.6,1.6,71.578506,7.239402
5,624431,"Trevino, Jose",43,11.6,0.8,0.6,0.8,1.4,0.929,0.777,0.638,4,5,98.5,19,1597,59.5,58.08,0,5,0,-1.4,5.04,118,151,134,152,292,323,292,-3.4,3.4,73.7849775,7.491355
5,622075,"Almonte, Yency",267,1.9,0.8,0.6,0.8,1.4,0.922,0.528,0.524,4,5,86.4,22.4,2153,93.3,94.02,0,5,0,0.7,6.7,114,152,115,152,296,316,293,-3.4,3.4,68.2027475,6.7184875
5,656887,"Reid-Foley, Sean",385,1.3,0.8,0.2,0.8,1,0.78,0.794,0.792,4,5,100.9,12.8,1767,90.6,91.48,0,5,0,0.9,6.9,107,148,116,150,297,320,298,-2.1,2.1,73.35642,7.335498
5,672860,"Berroa, Prelander",348,1.4,0.8,0.4,0.8,1.2,0.854,0.418,0.433,4,5,88.7,19,2416,93.2,93.34,0,5,0,0.1,6.14,108,151,116,149,293,331,296,-1.1,1.1,70.947524,7.014172
5,570257,"Rodríguez, Joely",249,2,1,0.6,1,1.6,1.098,0.817,0.833,5,5,92.1,15.4,1417,87.6,87.64,0,5,0,0,6.38,112,149,116,150,280,318,305,-3.4,3.4,71.047355,6.6427925
5,669270,"Kuhnel, Joel",158,3.2,0.4,0.4,0.4,0.8,0.502,0.579,0.499,2,5,100,19.2,2295,91.6,93.08,0,5,0,1.5,7.08,115,150,123,150,293,326,298,-0.2,0.2,72.32103,7.165035
5,664192,"Lucchesi, Joey",179,2.8,0.8,0.4,0.8,1.2,0.854,0.874,0.791,4,5,106,14.8,2188,90,90.24,0,5,0,0.2,6.4,111,149,121,149,297,328,299,-2.9,2.9,78.2298725,7.367685
5,685126,"Eisert, Brandon",110,4.5,0.6,0.2,0.6,0.8,0.604,0.588,0.504,3,5,95,20.2,1956,87.7,89.08,0,5,0,1.4,7.22,116,150,120,150,301,319,287,-1,1,71.241638,6.91841
5,641816,"Mahle, Tyler",229,2.2,0.75,0.5,0.6,1.25,0.671,0.624,0.7,3,4,97.5,16.2,2251,90.5,90.56,0,5,0,0.1,6.5,115,144,124,151,296,329,297,-1.8,1.8,70.759664,7.28715
5,456501,"Cueto, Johnny",167,3,1,0.6,1,1.6,1.105,0.816,0.851,5,5,99.5,12.6,2087,89.8,89.34,0,5,0,-0.5,5.78,103,141,103,141,305,329,305,-4.1,4.1,69.81991,6.909184
5,642528,"Loáisiga, Jonathan",61,8.2,0.8,0,0.8,0.8,0.705,0.687,0.71,4,5,94.1,15.2,2409,98,98.26,0,5,0,0.3,6.68,95,151,125,151,283,332,287,-0.7,0.7,,
5,642834,"Bermúdez, Jonathan",121,4.1,0.8,0.4,0.8,1.2,0.854,0.602,0.555,4,5,92,20.6,2164,82.1,82.14,0,5,0,0,6.14,116,149,121,144,300,336,305,-2.1,2.1,71.39095,6.925486
5,675911,"Strider, Spencer",178,2.8,0.8,0.2,0.8,1,0.78,0.772,0.715,4,5,84.2,19.2,2276,97.1,97.92,0,5,0,0.8,6.84,107,152,117,149,305,324,299,-2.5,2.5,68.19597333,6.793693333
5,666619,"Santos, Gregory",112,4.5,0.8,0.4,0.8,1.2,0.854,0.739,0.68,4,5,92.1,17.6,2540,92.3,92.98,0,5,0,0.7,6.56,114,149,115,152,278,310,295,-1.6,1.6,72.037396,7.004612
5,669111,"McMillon, John",180,2.8,0.6,0,0.6,0.6,0.529,0.552,0.542,3,5,95.8,18.6,2159,92.1,93.2,0,5,0,1.1,6.9,117,151,116,150,299,323,301,-0.7,0.7,68.253226,6.980002
5,642133,"Tellez, Rowdy",44,11.4,1,0,0.8,1,0.705,0.704,0.818,4,4,94.6,15.2,1402,55.6,53.88,0,5,0,-1.7,4.62,119,149,124,148,298,324,300,-2.1,2.1,69.5788375,6.7830875
5,643493,"Pruitt, Austin",78,6.4,0.6,0,0.6,0.6,0.529,0.668,0.699,3,5,87.1,17.8,2477,87.1,86,0,5,0,-1.1,5.68,102,151,118,149,290,323,295,-1,1,69.41126,7.548406
5,608648,"Duffey, Tyler",189,2.6,0.8,0.4,0.8,1.2,0.854,0.52,0.491,4,5,94.2,18.2,2366,87.2,87.42,0,5,0,0.2,6.4,116,146,121,151,299,325,300,-4.1,4.1,71.275286,6.919776
5,641360,"Bickford, Phil",154,3.2,0.8,0.4,0.8,1.2,0.854,0.695,0.676,4,5,98.5,14.2,2199,91.2,92.1,0,5,0,0.9,6.86,122,150,119,152,289,323,286,-1.7,1.7,74.301835,7.3601775
5,678020,"Halvorsen, Seth",178,2.8,0.4,0,0.4,0.4,0.353,0.47,0.417,2,5,98.6,19,2259,99.5,100.94,0,5,0,1.4,6.9,123,148,122,149,301,331,310,0.4,-0.4,69.368468,7.321932
4,682989,"Mederos, Victor",107,3.7,0.75,0.25,0.75,1,0.754,0.873,0.884,3,4,104.7,12.8,2370,94.9,95.1,0,4,0,0.3,6.55,117,145,106,150,313,334,299,-3.6,3.6,72.9422675,7.24187
4,622103,"Reyes, Gerardo",79,5.1,0.75,0.5,0.75,1.25,0.848,0.7,0.725,3,4,96.4,15.8,2323,92,90.55,0,4,0,-1.4,5.63,97,130,109,137,294,324,303,-1.7,1.7,70.19825,6.882785
4,672782,"Gómez, Yoendrys",214,1.9,0.333,0,0.25,0.333,0.22,0.51,0.607,1,3,90.9,19.8,2246,88.6,89.8,0,4,0,1.2,7.03,102,146,116,151,280,317,286,0.2,-0.2,71.17098667,7.157096667
4,700669,"Graceffo, Gordon",105,3.8,1,0.75,1,1.75,1.161,0.891,0.857,4,4,92.3,17.3,2109,86.5,87.47,0,4,0,1,6.68,107,149,123,148,311,318,299,-2.7,2.7,74.479685,7.2373225
4,596117,"Stubbs, Garrett",65,6.2,0.5,0.25,0.5,0.75,0.534,0.56,0.561,2,4,93.8,18.8,1533,61.9,60.63,0,4,0,-1.3,5.25,121,149,130,150,292,329,288,-0.6,0.6,71.99558,6.7724425
4,641427,"Busenitz, Alan",75,5.3,0.75,0,0.75,0.75,0.661,0.575,0.593,3,4,90.6,15,2151,90.9,90.05,0,4,0,-0.7,5.72,113,145,129,149,292,320,298,-2,2,70.953485,6.868725
4,660644,"Bruján, Vidal",55,7.3,0.75,0,0.75,0.75,0.661,0.588,0.623,3,4,86.1,21.5,1752,78.2,75.83,0,4,0,-2.4,4.7,121,147,139,148,300,339,301,-1.2,1.2,68.37551,6.6342375
4,694462,"Waldrep, Hurston",133,3,0.75,0.25,0.75,1,0.754,0.676,0.729,3,4,86.5,18.8,1432,88.4,89.47,0,4,0,1.2,6.65,109,149,120,147,294,320,292,-1.5,1.5,72.20521,7.6511175
4,670242,"Wallner, Matt",21,19,0.5,0.25,0.5,0.75,0.534,0.673,0.66,2,4,93.1,16.8,1085,40.8,38.48,0,4,0,-2.3,3.63,113,153,128,148,292,327,296,-1.6,1.6,66.66926,7.588716667
4,656266,"Bukauskas, J.B.",88,4.5,0.25,0,0.25,0.25,0.22,0.658,0.61,1,4,98.8,17.8,2293,90.8,90.22,0,4,0,-0.6,5.85,106,151,114,150,307,319,293,0.9,-0.9,73.9109625,7.41458
4,669169,"Heasley, Jonathan",108,3.7,0.75,0,0.75,0.75,0.661,0.726,0.749,3,4,101,10.3,2245,90.2,89.92,0,4,0,-0.3,6.45,111,143,107,150,281,311,294,-1.9,1.9,72.198075,7.417005
4,664351,"Contreras, Luis",105,3.8,1,0.25,1,1.25,0.975,0.806,0.69,4,4,101.1,17,2519,88.2,89.72,0,4,0,1.5,7.13,111,153,118,149,301,322,296,-2.7,2.7,73.995815,7.1688325
4,669796,"Hernandez, Jose E.",89,4.5,0.5,0.25,0.5,0.75,0.534,0.739,0.702,2,4,94.7,18.8,2067,87.1,86.45,0,4,0,-0.6,5.97,123,148,114,153,291,323,301,-0.6,0.6,72.83525,7.702886667
4,687362,"Gillispie, Connor",138,2.9,0.25,0.25,0.25,0.5,0.314,0.588,0.517,1,4,101.7,16.5,2200,90.4,90.3,0,4,0,-0.1,6.35,119,150,135,152,303,337,291,-0.1,0.1,72.5159525,7.34157
4,594798,"deGrom, Jacob",172,2.3,1,0.5,1,1.5,1.068,0.818,0.786,4,4,98.8,14.5,2604,92.3,92.83,0,4,0,0.5,6.53,120,152,125,150,298,309,299,-1.1,1.1,75.9795125,7.8943125
4,622503,"Crismatt, Nabil",93,4.3,0.75,0,0.75,0.75,0.661,0.703,0.736,3,4,97.6,12,1671,82,82.65,0,4,0,0.8,6.75,114,152,128,149,291,315,293,-1.8,1.8,69.85833333,6.792903333
4,656354,"Davis, Austin",142,2.8,1,0.5,1,1.5,1.068,0.743,0.788,4,4,84.7,16.3,2611,84.6,84.5,0,4,0,-0.1,6.08,97,136,104,132,292,316,285,-3.3,3.3,68.4623725,7.1548875
4,682254,"Montgomery, Mason",158,2.5,1,0.75,1,1.75,1.161,0.812,0.691,4,4,96.3,18.8,2415,95.5,96.2,0,4,0,0.7,6.78,92,147,125,148,298,330,301,-3,3,76.7976925,7.7572225
4,666149,"Fitzgerald, Tyler",36,11.1,1,0.25,1,1.25,0.975,0.738,0.741,4,4,99.3,15,1638,57.7,55.92,0,4,0,-1.8,4.5,117,149,127,150,299,319,300,-2.9,2.9,73.99684,7.255995
4,571912,"Maile, Luke",65,6.2,1,0.667,0.75,1.667,0.848,0.578,0.646,3,3,98.4,14.5,1668,61.3,60.6,0,4,0,-0.7,5.5,118,150,137,150,293,322,292,-2.8,2.8,72.16526333,7.08937
4,681871,"Villalobos, Eli",71,5.6,0.5,0.25,0.5,0.75,0.534,0.395,0.371,2,4,95,18.5,2260,92.4,92.8,0,4,0,0.4,6.72,110,153,125,146,296,310,290,0,0,71.4537025,7.253865
4,595928,"Curtiss, John",38,10.5,1,0.5,1,1.5,1.068,0.775,0.808,4,4,92.5,13.5,2452,91.1,91.5,0,4,0,0.4,6.38,118,153,130,149,301,332,302,-2.4,2.4,70.59937667,7.0917
4,681810,"Warren, Austin",173,2.3,0.75,0,0.75,0.75,0.661,0.775,0.78,3,4,90.1,16.3,2406,90.4,90.88,0,4,0,0.5,6.42,112,147,123,150,293,319,297,-0.9,0.9,68.170415,6.591105
